201604,岳泰理想城,长沙,85.0,85.0,136.00 ㎡,雨花湘府中路79号(湘府东路与韶山南...,28.116521540938,113.0151006757,【6图】您还在为找不到房子而烦恼吗？岳泰理想城经典大三房特价急售，长沙雨花红星村岳泰理想城二手房出售 - 长沙赶集网
201604,新华园,长沙,65.0,65.0,139.00 ㎡,福乐康城 芒果天地 中江佳境天成 鑫...,28.165023,113.01491,【8图】急售，单价4700【南北通透】【单位房】免物业停车费，长沙雨花赤岗冲新华园二手房出售 - 长沙赶集网
201604,湘江世纪城,长沙,119.0,119.0,180.00 ㎡,政府西侧,28.265932,112.98453,"【10图】此户型这周成交3套,没有一套低于这个价格,可看现房,欢迎来电，长沙开福其他湘江世纪城二手房出售 - 长沙赶集网"
201604,湘江世纪城,长沙,99.0,99.0,136.00 ㎡,政府西侧,28.265932,112.98453,【10图】豪装三房超低价出售！业主要换别墅了！顺风顺水！，长沙开福其他湘江世纪城二手房出售 - 长沙赶集网
201604,湘江世纪城,长沙,92.0,92.0,130.00 ㎡,政府西侧,28.265932,112.98453,【10图】悦江苑一线江景130平大3房低于市价10万投资居家均值，长沙开福其他湘江世纪城二手房出售 - 长沙赶集网
201604,湘峰广场,长沙,37.0,37.0,118.00 ㎡,百合湖滨 景城苑,28.3477974472,112.83509624,【7图】湘峰广场 大三室 户型好 比买进价亏本500元每平 品质好房，长沙望城湘峰广场二手房出售 - 长沙赶集网
201604,湘江世纪城,长沙,115.0,115.0,175.00 ㎡,政府西侧,28.265932,112.98453,【10图】全线江景房板楼四房超大入户花园世纪城最中心栋火热出售，长沙开福其他湘江世纪城二手房出售 - 长沙赶集网
201604,湘江世纪城,长沙,58.0,58.0,86.00 ㎡,政府西侧,28.265932,112.98453,【7图】湘江世纪城【带车位】【正规两房带超大生活阳台】，长沙开福其他湘江世纪城二手房出售 - 长沙赶集网
201604,新富城小区,长沙,105.0,105.0,134.00 ㎡,芙蓉中路2段35号,28.198764001344,112.9940542759,【3图】芙蓉五一大道新富城 3室2厅2卫 134平米，长沙芙蓉五一广场新富城小区二手房出售 - 长沙赶集网
201604,新青年公寓,长沙,62.8,62.8,74.00 ㎡,人民西路170号,28.193576,112.98456,【3图】天心阁小两房新青年公寓 居家、长郡中学陪读，长沙天心其他新青年公寓二手房出售 - 长沙赶集网
201604,BOBO国际,长沙,72.0,72.0,83.00 ㎡,解放西路,28.197337934973,112.9786150991,【5图】五一大道BOBO国际 2室1厅1卫 83平米豪华装修拎包入组，长沙芙蓉八一路BOBO国际二手房出售 - 长沙赶集网
201604,五一大道202,长沙,160.0,160.0,192.00 ㎡,五一西路202号,28.20019,112.98811,【7图】五一广场 五一大道202 市中心双地铁口带全套精装办公家急售，长沙芙蓉五一广场五一大道202二手房出售 - 长沙赶集网
